cand,label,cfg,split,fpt,miss,delay
"TS|('H', 10, 0.2, -0.2)",TS,"('H', 10, 0.2, -0.2)",0,0.0,0.5,12.5
"TS|('H', 10, 0.2, 0.0)",TS,"('H', 10, 0.2, 0.0)",0,0.2857142857142857,0.5,20.0
"TS|('H', 10, 0.2, 0.1)",TS,"('H', 10, 0.2, 0.1)",0,1.1428571428571428,1.0,34.0
"TS|('H', 10, 0.3, -0.3)",TS,"('H', 10, 0.3, -0.3)",0,0.0,0.5,14.0
"TS|('H', 10, 0.3, 0.0)",TS,"('H', 10, 0.3, 0.0)",0,0.2,0.7914143199499818,23.0
"TS|('H', 10, 0.3, 0.15)",TS,"('H', 10, 0.3, 0.15)",0,0.8,1.0,46.0
"TS|('H', 10, 0.4, -0.4)",TS,"('H', 10, 0.4, -0.4)",0,0.0,0.5,16.0
"TS|('H', 10, 0.4, 0.0)",TS,"('H', 10, 0.4, 0.0)",0,0.125,1.0,28.0
"TS|('H', 10, 0.4, 0.2)",TS,"('H', 10, 0.4, 0.2)",0,0.3333333333333333,1.0,60.0
"TS|('H', 10, 0.5, -0.5)",TS,"('H', 10, 0.5, -0.5)",0,0.0,0.5,20.0
"TS|('H', 10, 0.5, 0.0)",TS,"('H', 10, 0.5, 0.0)",0,0.0,1.0,44.0
"TS|('H', 10, 0.5, 0.25)",TS,"('H', 10, 0.5, 0.25)",0,0.0,1.0,63.5
"TS|('C', 0, 0.0, 0.5)",TS,"('C', 0, 0.0, 0.5)",0,0.25,0.42747274740354574,9.5
"TS|('C', 0, 0.0, 1)",TS,"('C', 0, 0.0, 1)",0,0.2,0.5,10.0
"TS|('C', 0, 0.0, 2)",TS,"('C', 0, 0.0, 2)",0,0.0,0.5,10.0
"TS|('C', 0, 0.0, 4)",TS,"('C', 0, 0.0, 4)",0,0.0,0.5,12.0
"TS|('C', 0, 0.0, 8)",TS,"('C', 0, 0.0, 8)",0,0.0,0.5,13.0
"TS|('C', 0, 0.1, 0.5)",TS,"('C', 0, 0.1, 0.5)",0,0.0,0.5,12.5
"TS|('C', 0, 0.1, 1)",TS,"('C', 0, 0.1, 1)",0,0.0,0.5,12.0
"TS|('C', 0, 0.1, 2)",TS,"('C', 0, 0.1, 2)",0,0.0,0.5,12.5
"TS|('C', 0, 0.1, 4)",TS,"('C', 0, 0.1, 4)",0,0.0,0.5,13.0
"TS|('C', 0, 0.1, 8)",TS,"('C', 0, 0.1, 8)",0,0.0,0.5,14.5
"TS|('C', 0, 0.2, 0.5)",TS,"('C', 0, 0.2, 0.5)",0,0.0,0.5,12.5
"TS|('C', 0, 0.2, 1)",TS,"('C', 0, 0.2, 1)",0,0.0,0.5,13.0
"TS|('C', 0, 0.2, 2)",TS,"('C', 0, 0.2, 2)",0,0.0,0.5,14.0
"TS|('C', 0, 0.2, 4)",TS,"('C', 0, 0.2, 4)",0,0.0,0.5,14.5
"TS|('C', 0, 0.2, 8)",TS,"('C', 0, 0.2, 8)",0,0.0,0.5,16.0
"TS|('C', 0, 0.3, 0.5)",TS,"('C', 0, 0.3, 0.5)",0,0.0,0.5,14.5
"TS|('C', 0, 0.3, 1)",TS,"('C', 0, 0.3, 1)",0,0.0,0.5,15.5
"TS|('C', 0, 0.3, 2)",TS,"('C', 0, 0.3, 2)",0,0.0,0.5,16.0
"TS|('C', 0, 0.3, 4)",TS,"('C', 0, 0.3, 4)",0,0.0,0.5,18.0
"TS|('C', 0, 0.3, 8)",TS,"('C', 0, 0.3, 8)",0,0.0,0.5,19.5
"RV|('H', 1, 0.1, -0.1)",RV,"('H', 1, 0.1, -0.1)",0,4.666666666666667,0.33827439005192933,9.5
"RV|('H', 1, 0.1, 0.0)",RV,"('H', 1, 0.1, 0.0)",0,7.8,0.33827439005192933,9.5
"RV|('H', 1, 0.1, 0.05)",RV,"('H', 1, 0.1, 0.05)",0,9.6,0.339147558522156,9.5
"RV|('H', 1, 0.2, -0.2)",RV,"('H', 1, 0.2, -0.2)",0,3.0,0.37488107824282213,12.0
"RV|('H', 1, 0.2, 0.0)",RV,"('H', 1, 0.2, 0.0)",0,7.5,0.37525565736888333,12.0
"RV|('H', 1, 0.2, 0.1)",RV,"('H', 1, 0.2, 0.1)",0,9.6,0.37525565736888333,12.0
"RV|('H', 1, 0.3, -0.3)",RV,"('H', 1, 0.3, -0.3)",0,2.142857142857143,0.41135474452480975,14.0
"RV|('H', 1, 0.3, 0.0)",RV,"('H', 1, 0.3, 0.0)",0,6.666666666666667,0.41443629894960854,14.0
"RV|('H', 1, 0.3, 0.15)",RV,"('H', 1, 0.3, 0.15)",0,8.714285714285714,0.41443629894960854,14.0
"RV|('H', 1, 0.4, -0.4)",RV,"('H', 1, 0.4, -0.4)",0,1.4285714285714286,0.4371018352478008,16.0
"RV|('H', 1, 0.4, 0.0)",RV,"('H', 1, 0.4, 0.0)",0,6.166666666666667,0.4618171562519928,17.0
"RV|('H', 1, 0.4, 0.2)",RV,"('H', 1, 0.4, 0.2)",0,7.833333333333333,0.4736841548848377,17.0
"RV|('H', 1, 0.5, -0.5)",RV,"('H', 1, 0.5, -0.5)",0,0.8,0.4727918668630715,16.0
"RV|('H', 1, 0.5, 0.0)",RV,"('H', 1, 0.5, 0.0)",0,4.111111111111111,0.5356895507604715,21.0
"RV|('H', 1, 0.5, 0.25)",RV,"('H', 1, 0.5, 0.25)",0,6.111111111111111,0.5404556146026367,21.0
"RV|('H', 3, 0.1, -0.1)",RV,"('H', 3, 0.1, -0.1)",0,2.2857142857142856,0.39754962492695173,13.0
"RV|('H', 3, 0.1, 0.0)",RV,"('H', 3, 0.1, 0.0)",0,5.0,0.40884034820198767,13.5
"RV|('H', 3, 0.1, 0.05)",RV,"('H', 3, 0.1, 0.05)",0,5.833333333333333,0.40884034820198767,13.5
"RV|('H', 3, 0.2, -0.2)",RV,"('H', 3, 0.2, -0.2)",0,1.6666666666666667,0.41289571087108673,14.5
"RV|('H', 3, 0.2, 0.0)",RV,"('H', 3, 0.2, 0.0)",0,4.6,0.4220658242579516,16.0
"RV|('H', 3, 0.2, 0.1)",RV,"('H', 3, 0.2, 0.1)",0,5.5,0.4222033295522908,16.0
"RV|('H', 3, 0.3, -0.3)",RV,"('H', 3, 0.3, -0.3)",0,1.25,0.4570783619658465,17.0
"RV|('H', 3, 0.3, 0.0)",RV,"('H', 3, 0.3, 0.0)",0,3.6666666666666665,0.486730830754242,18.5
"RV|('H', 3, 0.3, 0.15)",RV,"('H', 3, 0.3, 0.15)",0,4.625,0.4868749465502366,19.0
"RV|('H', 3, 0.4, -0.4)",RV,"('H', 3, 0.4, -0.4)",0,1.0,0.4832028753441379,19.5
"RV|('H', 3, 0.4, 0.0)",RV,"('H', 3, 0.4, 0.0)",0,3.142857142857143,0.5039084254696506,21.0
"RV|('H', 3, 0.4, 0.2)",RV,"('H', 3, 0.4, 0.2)",0,4.0,0.5071355652580849,22.0
"RV|('H', 3, 0.5, -0.5)",RV,"('H', 3, 0.5, -0.5)",0,0.5,0.5,18.5
"RV|('H', 3, 0.5, 0.0)",RV,"('H', 3, 0.5, 0.0)",0,2.5555555555555554,0.610670392027925,25.5
"RV|('H', 3, 0.5, 0.25)",RV,"('H', 3, 0.5, 0.25)",0,3.4,0.6186984772364345,26.0
"RV|('H', 5, 0.1, -0.1)",RV,"('H', 5, 0.1, -0.1)",0,1.75,0.4107243034967052,15.0
"RV|('H', 5, 0.1, 0.0)",RV,"('H', 5, 0.1, 0.0)",0,4.333333333333333,0.4156496987787056,15.0
"RV|('H', 5, 0.1, 0.05)",RV,"('H', 5, 0.1, 0.05)",0,4.857142857142857,0.4185467081740544,15.0
"RV|('H', 5, 0.2, -0.2)",RV,"('H', 5, 0.2, -0.2)",0,1.3333333333333333,0.43730248880741923,17.0
"RV|('H', 5, 0.2, 0.0)",RV,"('H', 5, 0.2, 0.0)",0,3.6,0.4650695068468017,18.0
"RV|('H', 5, 0.2, 0.1)",RV,"('H', 5, 0.2, 0.1)",0,4.0,0.4738538744023552,18.5
"RV|('H', 5, 0.3, -0.3)",RV,"('H', 5, 0.3, -0.3)",0,1.0,0.49823122987222085,20.0
"RV|('H', 5, 0.3, 0.0)",RV,"('H', 5, 0.3, 0.0)",0,3.2,0.5,20.5
"RV|('H', 5, 0.3, 0.15)",RV,"('H', 5, 0.3, 0.15)",0,3.7142857142857144,0.5,21.0
"RV|('H', 5, 0.4, -0.4)",RV,"('H', 5, 0.4, -0.4)",0,0.75,0.4851136854011283,20.0
"RV|('H', 5, 0.4, 0.0)",RV,"('H', 5, 0.4, 0.0)",0,2.5,0.5398896779575484,24.0
"RV|('H', 5, 0.4, 0.2)",RV,"('H', 5, 0.4, 0.2)",0,3.3333333333333335,0.5569992977935178,24.5
"RV|('H', 5, 0.5, -0.5)",RV,"('H', 5, 0.5, -0.5)",0,0.4,0.5,19.0
"RV|('H', 5, 0.5, 0.0)",RV,"('H', 5, 0.5, 0.0)",0,2.125,0.6316729907084173,29.0
"RV|('H', 5, 0.5, 0.25)",RV,"('H', 5, 0.5, 0.25)",0,2.8,0.6536152708337564,29.0
"RV|('H', 10, 0.1, -0.1)",RV,"('H', 10, 0.1, -0.1)",0,1.3333333333333333,0.4713775904753205,18.0
"RV|('H', 10, 0.1, 0.0)",RV,"('H', 10, 0.1, 0.0)",0,3.0,0.48125189168685306,18.5
"RV|('H', 10, 0.1, 0.05)",RV,"('H', 10, 0.1, 0.05)",0,3.2,0.48125189168685306,18.5
"RV|('H', 10, 0.2, -0.2)",RV,"('H', 10, 0.2, -0.2)",0,1.0,0.4999235110611506,20.0
"RV|('H', 10, 0.2, 0.0)",RV,"('H', 10, 0.2, 0.0)",0,2.5714285714285716,0.5,21.0
"RV|('H', 10, 0.2, 0.1)",RV,"('H', 10, 0.2, 0.1)",0,3.0,0.5,22.0
"RV|('H', 10, 0.3, -0.3)",RV,"('H', 10, 0.3, -0.3)",0,0.8,0.5,21.0
"RV|('H', 10, 0.3, 0.0)",RV,"('H', 10, 0.3, 0.0)",0,2.2857142857142856,0.5357802499403317,24.0
"RV|('H', 10, 0.3, 0.15)",RV,"('H', 10, 0.3, 0.15)",0,2.6666666666666665,0.5569992977935178,25.0
"RV|('H', 10, 0.4, -0.4)",RV,"('H', 10, 0.4, -0.4)",0,0.5,0.5,20.0
"RV|('H', 10, 0.4, 0.0)",RV,"('H', 10, 0.4, 0.0)",0,2.0,0.6140071009505015,28.0
"RV|('H', 10, 0.4, 0.2)",RV,"('H', 10, 0.4, 0.2)",0,2.3333333333333335,0.639384420645942,29.5
"RV|('H', 10, 0.5, -0.5)",RV,"('H', 10, 0.5, -0.5)",0,0.0,0.5,17.0
"RV|('H', 10, 0.5, 0.0)",RV,"('H', 10, 0.5, 0.0)",0,1.4285714285714286,0.697547942771796,33.0
"RV|('H', 10, 0.5, 0.25)",RV,"('H', 10, 0.5, 0.25)",0,1.8,0.7273223625844745,34.0
"RV|('C', 0, 0.0, 0.5)",RV,"('C', 0, 0.0, 0.5)",0,2.7142857142857144,0.3844862316686024,12.0
"RV|('C', 0, 0.0, 1)",RV,"('C', 0, 0.0, 1)",0,2.0,0.41246460757557796,14.0
"RV|('C', 0, 0.0, 2)",RV,"('C', 0, 0.0, 2)",0,1.4285714285714286,0.44391756616730593,16.0
"RV|('C', 0, 0.0, 4)",RV,"('C', 0, 0.0, 4)",0,1.0,0.5,20.0
"RV|('C', 0, 0.0, 8)",RV,"('C', 0, 0.0, 8)",0,0.6666666666666666,0.5,23.0
"RV|('C', 0, 0.1, 0.5)",RV,"('C', 0, 0.1, 0.5)",0,2.0,0.41070523163356565,14.0
"RV|('C', 0, 0.1, 1)",RV,"('C', 0, 0.1, 1)",0,1.5,0.4526157207174233,16.0
"RV|('C', 0, 0.1, 2)",RV,"('C', 0, 0.1, 2)",0,1.1666666666666667,0.4944168568282298,18.0
"RV|('C', 0, 0.1, 4)",RV,"('C', 0, 0.1, 4)",0,0.8,0.5,21.0
"RV|('C', 0, 0.1, 8)",RV,"('C', 0, 0.1, 8)",0,0.4444444444444444,0.5,21.5
"RV|('C', 0, 0.2, 0.5)",RV,"('C', 0, 0.2, 0.5)",0,1.4285714285714286,0.4392001964180753,15.0
"RV|('C', 0, 0.2, 1)",RV,"('C', 0, 0.2, 1)",0,1.1666666666666667,0.4832028753441379,17.0
"RV|('C', 0, 0.2, 2)",RV,"('C', 0, 0.2, 2)",0,0.8333333333333334,0.49611259909134314,21.0
"RV|('C', 0, 0.2, 4)",RV,"('C', 0, 0.2, 4)",0,0.5555555555555556,0.4897404550621904,21.0
"RV|('C', 0, 0.2, 8)",RV,"('C', 0, 0.2, 8)",0,0.2857142857142857,0.5,16.0
"RV|('C', 0, 0.3, 0.5)",RV,"('C', 0, 0.3, 0.5)",0,1.0,0.49376141681649005,17.0
"RV|('C', 0, 0.3, 1)",RV,"('C', 0, 0.3, 1)",0,0.8,0.48125189168685306,20.0
"RV|('C', 0, 0.3, 2)",RV,"('C', 0, 0.3, 2)",0,0.5714285714285714,0.4889769905369718,20.0
"RV|('C', 0, 0.3, 4)",RV,"('C', 0, 0.3, 4)",0,0.3333333333333333,0.5,17.5
"RV|('C', 0, 0.3, 8)",RV,"('C', 0, 0.3, 8)",0,0.14285714285714285,0.5,13.0
